join_id,on_time_payment_ratio,utilization_ratio,total_limit,total_balance,delinq_30,delinq_60,delinq_90,charge_off,collections,avg_monthly_spend,monthly_spend_volatility,active_months,net_cashflow_trend,expense_entropy,merchant_diversity,payment_day_regular_std,cash_intensity,num_revolving_accounts,num_installment_loans,num_mortgages,aaoa_months,inquiries_recent,new_accounts_recent,thin_file_flag,avg_city_pop,join_id_feat,join_id_beh,join_id_beh,avg_monthly_spend_beh,monthly_volatility,avg_tx_count,merchant_diversity_beh,total_fraud,active_months_beh,fraud_ratio,spend_trend
4348786085525522,,,,,,,,,,2181.428571428572,0.4304425529364109,7.0,-262.72,3.621927341495286,14.0,8.923987449032701,0.0,,,,,,,,1080.0,4348786085525522,49793,49793,128.14,0.0,1.0,1.0,0.0,1,0.0,0.0
4364010865167176,,,,,,,,,,6728.345714285714,0.3081786545889242,7.0,-544.0583333333333,3.702407495106107,14.0,8.932073619153268,0.0,,,,,,,,276896.0,4364010865167176,15779,15779,92.64,0.0,1.0,1.0,0.0,1,0.0,0.0
4365382885912355,,,,,,,,,,4720.455714285715,0.2681512689524662,7.0,-336.455,3.7203154591658505,14.0,8.506844968700273,0.0,,,,,,,,1680.0,4365382885912355,30837,30837,76.02,0.0,1.0,1.0,0.0,1,0.0,0.0
4377338765909719,,,,,,,,,,5634.005714285714,0.3274682524315857,7.0,-828.4050000000001,3.723762600931329,14.0,8.92774866693861,0.0,,,,,,,,4729.0,4377338765909719,43423,43423,17.59,0.0,1.0,1.0,0.0,1,0.0,0.0
4378993458389626,,,,,,,,,,4053.925714285714,0.4888323835383032,7.0,-123.68833333333336,3.738252226325532,14.0,9.052416726160214,0.0,,,,,,,,3807.0,4378993458389626,29363,29363,1946.19,0.0,1.0,1.0,0.0,1,0.0,0.0
4384910379661778,,,,,,,,,,4640.148571428572,0.3135945579998297,7.0,-196.11,3.707825890143541,14.0,8.870873043040557,0.0,,,,,,,,4508.0,4384910379661778,4467,4467,346.36,0.0,1.0,1.0,0.0,1,0.0,0.0
4412720572684931,,,,,,,,,,1353.0442857142857,0.5328315659797958,7.0,-5.804999999999988,3.507863678997565,13.0,9.074622744970611,0.0,,,,,,,,776.0,4412720572684931,22081,22081,221.6,0.0,1.0,1.0,0.0,1,0.0,0.0
4423489490781412,,,,,,,,,,3963.934285714285,0.3334831194713241,7.0,-202.4533333333333,3.659980526936179,14.0,9.075603543560543,0.0,,,,,,,,1426.0,4423489490781412,25651,25651,37.16,0.0,1.0,1.0,0.0,1,0.0,0.0
4424338559877976,,,,,,,,,,6120.317142857143,0.2551675216172563,7.0,-239.4583333333333,3.645710022905315,14.0,8.781833149850321,0.0,,,,,,,,118.0,4424338559877976,10211,10211,689.23,0.0,1.0,1.0,0.0,1,0.0,0.0
4425161475596168,,,,,,,,,,1845.4914285714287,0.5075394185941566,7.0,-31.74833333333333,3.658674597832813,14.0,8.963502795849287,0.0,,,,,,,,103927.0,4425161475596168,225,225,6327.8606666666665,3337.129627420348,102.4,12.666666666666666,5.0,15,0.048828125,-322.2364285714286
4428154703770710,,,,,,,,,,2674.621428571428,0.4773771579870188,7.0,-216.06333333333336,3.605433263940371,14.0,8.812438647043173,0.0,,,,,,,,761.0,4428154703770710,14973,14973,764.95,0.0,1.0,1.0,0.0,1,0.0,0.0
4430881574719618,,,,,,,,,,5507.834285714285,0.4420818474442705,7.0,-459.9966666666666,3.662459005991184,14.0,8.83013935523223,0.0,,,,,,,,61.0,4430881574719618,38149,38149,24.52,0.0,1.0,1.0,0.0,1,0.0,0.0
4433091568498503,,,,,,,,,,1453.9171428571428,0.3506312782507772,7.0,-182.34833333333336,3.6666373746516014,14.0,8.512714874268726,0.0,,,,,,,,135332.0,4433091568498503,45655,45655,763.86,0.0,1.0,1.0,0.0,1,0.0,0.0
4446368897795790,,,,,,,,,,8920.384285714286,0.2189878582959175,7.0,-155.70833333333334,3.676077060051458,14.0,8.974636925897068,0.0,,,,,,,,741.0,4446368897795790,44724,44724,54.87,0.0,1.0,1.0,0.0,1,0.0,0.0
4449530933957323,,,,,,,,,,6564.187142857142,0.5251124942208116,7.0,-144.95000000000005,3.602245645764233,14.0,8.887536626377768,0.0,,,,,,,,337.0,4449530933957323,8834,8834,402.17,0.0,1.0,1.0,0.0,1,0.0,0.0
4450831335606294,,,,,,,,,,8590.111428571428,0.8643424523927508,7.0,32.09333333333333,3.696159433937952,14.0,8.633148625474517,0.0,,,,,,,,1760.0,4450831335606294,26070,26070,107.53,0.0,1.0,1.0,0.0,1,0.0,0.0
4451438912406400,,,,,,,,,,3300.9542857142856,0.2962346436207883,7.0,166.5833333333334,3.708667938004856,14.0,9.099750203505916,0.0,,,,,,,,1383.0,4451438912406400,11786,11786,87.04,0.0,1.0,1.0,0.0,1,0.0,0.0
4451952084362894,,,,,,,,,,10009.58,0.3737051817182603,7.0,-786.1399999999999,3.68295707696868,14.0,9.201598392590144,0.0,,,,,,,,686.0,4451952084362894,16954,16954,64.05,0.0,1.0,1.0,0.0,1,0.0,0.0
4452366298769043,,,,,,,,,,6211.912857142857,0.3525035714184883,7.0,-496.4550000000001,3.651471358755635,14.0,8.989694346032028,0.0,,,,,,,,1563.0,4452366298769043,27968,27968,138.29,0.0,1.0,1.0,0.0,1,0.0,0.0
4474324669797121,,,,,,,,,,4709.76,0.4661760171531041,7.0,-115.83500000000004,3.6491494175619055,14.0,8.599904285409204,0.0,,,,,,,,633.0,4474324669797121,30475,30475,73.83,0.0,1.0,1.0,0.0,1,0.0,0.0
4482427013979020,,,,,,,,,,4372.83,0.3760351882944198,7.0,-189.1833333333333,3.64570045525036,14.0,9.025055910745312,0.0,,,,,,,,642.0,4482427013979020,20845,20845,102.94,0.0,1.0,1.0,0.0,1,0.0,0.0
4488941175228467,,,,,,,,,,4766.218571428572,0.3702877094823462,7.0,-649.0533333333333,3.7046443474574913,14.0,9.120661541670096,0.0,,,,,,,,11432.0,4488941175228467,27015,27015,461.21,0.0,1.0,1.0,0.0,1,0.0,0.0
4492491748959010,,,,,,,,,,2174.8,0.1943599400728791,7.0,-100.80333333333336,3.593175770608996,14.0,8.781645341291217,0.0,,,,,,,,337.0,4492491748959010,34515,34515,1980.34,0.0,1.0,1.0,0.0,1,0.0,0.0
4492677353108006,,,,,,,,,,5764.55,0.0,1.0,0.0,2.040373393688496,5.0,0.5222329678670935,0.0,,,,,,,,4431.0,4492677353108006,29844,29844,38.66,0.0,1.0,1.0,0.0,1,0.0,0.0
4501449508569485,,,,,,,,,,2256.6514285714284,0.310150413007722,7.0,322.7166666666667,3.642542309802148,14.0,8.857455590199923,0.0,,,,,,,,52.0,4501449508569485,26146,26146,680.0,0.0,1.0,1.0,0.0,1,0.0,0.0
4509142395811241,,,,,,,,,,5841.889999999999,0.2897760968800857,7.0,-533.6983333333334,3.604501145673894,14.0,8.780807801400247,0.0,,,,,,,,1324.0,4509142395811241,4884,4884,1916.2,0.0,1.0,1.0,0.0,1,0.0,0.0
4509922033272157,,,,,,,,,,2296.6071428571427,0.2864637873981405,7.0,-26.461666666666662,3.6249278160209726,14.0,8.782219692329962,0.0,,,,,,,,811.0,4509922033272157,41018,41018,32.0,0.0,1.0,1.0,0.0,1,0.0,0.0
4514242065619750,,,,,,,,,,8991.609999999999,0.4040007847543226,7.0,-389.5016666666666,3.6912086348248128,14.0,8.903565240196956,0.0,,,,,,,,35371.0,4514242065619750,21113,21113,43.35,0.0,1.0,1.0,0.0,1,0.0,0.0
4518350514020532,,,,,,,,,,2702.3128571428574,0.4629484985441721,7.0,-212.5016666666667,3.709067916699768,14.0,8.855917977642045,0.0,,,,,,,,14742.0,4518350514020532,11202,11202,40.75,0.0,1.0,1.0,0.0,1,0.0,0.0
4550599031376731,,,,,,,,,,5005.7985714285705,0.2739131788327035,7.0,-289.08,3.678876718444733,14.0,8.734605161669235,0.0,,,,,,,,92985.0,4550599031376731,5853,5853,527.0,0.0,1.0,1.0,0.0,1,0.0,0.0
4555104582813474,,,,,,,,,,2715.967142857143,0.2797586570640378,7.0,-339.44,3.66422977277292,14.0,9.088794564244948,0.0,,,,,,,,143.0,4555104582813474,32122,32122,2585.08,0.0,1.0,1.0,0.0,1,0.0,0.0
4561368699336875,,,,,,,,,,2378.425714285714,0.3806753753925021,7.0,111.87,3.61874012427216,14.0,8.944305582917119,0.0,,,,,,,,167.0,4561368699336875,32662,32662,174.64,0.0,1.0,1.0,0.0,1,0.0,0.0
4570636521433188,,,,,,,,,,4757.892857142857,0.3657538536522148,7.0,-379.3,3.6648496267972455,14.0,8.726234524693428,0.0,,,,,,,,88735.0,4570636521433188,19234,19234,340.66,0.0,1.0,1.0,0.0,1,0.0,0.0
4586810168620942,,,,,,,,,,10268.429999999998,0.3952509170079793,7.0,-1787.3933333333334,3.71996372238808,14.0,8.909312742270117,0.0,,,,,,,,2408.0,4586810168620942,22279,22279,38.11,0.0,1.0,1.0,0.0,1,0.0,0.0
4587577161160601,,,,,,,,,,7010.555714285714,0.4192774408229633,7.0,-793.745,3.6542378597480094,14.0,8.752275452173194,0.0,,,,,,,,1643.0,4587577161160601,34779,34779,82.22,0.0,1.0,1.0,0.0,1,0.0,0.0
4599285557366057,,,,,,,,,,2832.3314285714287,0.3227824516008509,7.0,-449.4883333333334,3.692681746831645,14.0,8.921791648119799,0.0,,,,,,,,1689.0,4599285557366057,22396,22396,141.16,0.0,1.0,1.0,0.0,1,0.0,0.0
4607072969078276,,,,,,,,,,3828.6042857142857,0.5564278880719402,7.0,-110.48333333333336,3.703108631599793,14.0,8.982395003635679,0.0,,,,,,,,1493.0,4607072969078276,11904,11904,172.69,0.0,1.0,1.0,0.0,1,0.0,0.0
4610050989831291,,,,,,,,,,5907.131428571428,0.3894427954862829,7.0,-636.5699999999999,3.66262847812377,14.0,9.126751241141454,0.0,,,,,,,,1102.0,4610050989831291,19102,19102,79.58,0.0,1.0,1.0,0.0,1,0.0,0.0
4610064888664703,,,,,,,,,,1566.92,0.487500791928096,7.0,-88.63000000000001,3.681550344301776,14.0,8.919220281025469,0.0,,,,,,,,847.0,4610064888664703,29253,29253,1845.39,0.0,1.0,1.0,0.0,1,0.0,0.0
4629451965224809,,,,,,,,,,4714.417142857143,1.0483552280489177,7.0,-334.67,3.71929727968266,14.0,9.31716409797888,0.0,,,,,,,,10295.0,4629451965224809,45969,45969,290.15,0.0,1.0,1.0,0.0,1,0.0,0.0
4633065159406313,,,,,,,,,,2732.0414285714287,1.67933925424207,7.0,-166.51333333333335,3.6981596968362895,14.0,8.631829297539419,0.0,,,,,,,,203571.0,4633065159406313,12505,12505,36.88,0.0,1.0,1.0,0.0,1,0.0,0.0
4634955908138648,,,,,,,,,,4947.4514285714295,0.3420276627616908,7.0,-295.07666666666665,3.638881711475551,14.0,8.966915903783429,0.0,,,,,,,,1745.0,4634955908138648,41239,41239,362.34,0.0,1.0,1.0,0.0,1,0.0,0.0
4635330563105903,,,,,,,,,,4867.675714285715,0.3305352411443067,7.0,-327.32500000000005,3.661142272118038,14.0,9.08928497127989,0.0,,,,,,,,116155.0,4635330563105903,33764,33764,47.17,0.0,1.0,1.0,0.0,1,0.0,0.0
4642255475285942,,,,,,,,,,9913.684285714286,0.1751704857679318,7.0,-482.8883333333333,3.695025089107221,14.0,8.868813696087901,0.0,,,,,,,,46.0,4642255475285942,5268,5268,540.36,0.0,1.0,1.0,0.0,1,0.0,0.0
4651007077623147,,,,,,,,,,3044.188571428572,0.3457618002668571,7.0,-223.5683333333333,3.617118644962023,14.0,8.51522325599209,0.0,,,,,,,,759.0,4651007077623147,30278,30278,129.48,0.0,1.0,1.0,0.0,1,0.0,0.0
4653879239169997,,,,,,,,,,5338.498571428571,0.4475848143408872,7.0,-187.4333333333333,3.7283296243477824,14.0,8.928331200354066,0.0,,,,,,,,6841.0,4653879239169997,46582,46582,77.62,0.0,1.0,1.0,0.0,1,0.0,0.0
4657269323674365,,,,,,,,,,2914.6857142857143,0.345170935906439,7.0,-276.9566666666667,3.652734462855428,14.0,8.532091088361462,0.0,,,,,,,,3699.0,4657269323674365,43968,43968,951.71,0.0,1.0,1.0,0.0,1,0.0,0.0
4658490815480264,,,,,,,,,,6739.874285714286,0.3753423009657923,7.0,-311.8316666666667,3.6414209563486937,14.0,8.888571224822714,0.0,,,,,,,,184.0,4658490815480264,12014,12014,923.99,0.0,1.0,1.0,0.0,1,0.0,0.0
4669558618943766,,,,,,,,,,7323.65,0.0,1.0,0.0,2.1709505944546685,5.0,0.5270462766947299,0.0,,,,,,,,4299.0,4669558618943766,6351,6351,30.52,0.0,1.0,1.0,0.0,1,0.0,0.0
4670613943676271,,,,,,,,,,3950.241428571429,0.6686818857319533,7.0,-106.665,3.685634782372555,14.0,8.643740658060874,0.0,,,,,,,,5726.0,4670613943676271,27569,27569,1332.51,0.0,1.0,1.0,0.0,1,0.0,0.0
4671727014157745,,,,,,,,,,5602.2,0.2745951104528306,7.0,-381.0983333333334,3.66380614592062,14.0,9.030049522825484,0.0,,,,,,,,2304.0,4671727014157745,18931,18931,58.69,0.0,1.0,1.0,0.0,1,0.0,0.0
4681601008538160,,,,,,,,,,10212.598571428573,0.4990892865822964,7.0,-942.3,3.717955552616588,14.0,8.888540250392865,0.0,,,,,,,,16183.0,4681601008538160,20373,20373,220.85,0.0,1.0,1.0,0.0,1,0.0,0.0
4682744518117239,,,,,,,,,,1750.5985714285714,0.5132941591745488,7.0,-187.135,3.603131741736527,14.0,8.342294459498852,0.0,,,,,,,,628.0,4682744518117239,48312,48312,46.71,0.0,1.0,1.0,0.0,1,0.0,0.0
4683520018489354,,,,,,,,,,3830.7842857142855,0.3379982035233459,7.0,-275.1416666666667,3.71898887021836,14.0,8.85161466267454,0.0,,,,,,,,93193.0,4683520018489354,31033,31033,486.98,0.0,1.0,1.0,0.0,1,0.0,0.0
4698163635895795,,,,,,,,,,1478.92,0.4126619528378754,7.0,-34.916666666666664,3.626286920016336,14.0,8.595049125771007,0.0,,,,,,,,104.0,4698163635895795,35202,35202,47.95,0.0,1.0,1.0,0.0,1,0.0,0.0
4707867759656333,,,,,,,,,,4401.654285714286,0.4877799404948016,7.0,-382.8299999999999,3.64015188842077,14.0,8.710856492370986,0.0,,,,,,,,581.0,4707867759656333,1863,1863,91.66,0.0,1.0,1.0,0.0,1,0.0,0.0
4708992452821239,,,,,,,,,,5558.484285714286,0.3543910018825955,7.0,-632.5133333333333,3.642037268971735,14.0,8.826619779708002,0.0,,,,,,,,376.0,4708992452821239,28909,28909,99.66,0.0,1.0,1.0,0.0,1,0.0,0.0
4710792708725663,,,,,,,,,,2894.64,0.2592638977308476,7.0,0.6550000000000106,3.735015351008652,14.0,9.14385948771202,0.0,,,,,,,,7692.0,4710792708725663,16134,16134,976.97,0.0,1.0,1.0,0.0,1,0.0,0.0
4713464490314802,,,,,,,,,,2339.3114285714287,0.4864555131066386,7.0,-419.865,3.565821886152658,14.0,8.295560651975986,0.0,,,,,,,,295.0,4713464490314802,5462,5462,86.27,0.0,1.0,1.0,0.0,1,0.0,0.0
4716561796955522,,,,,,,,,,8407.45,0.2817329645565488,7.0,-816.3150000000002,3.661815529977506,14.0,9.076205810626362,0.0,,,,,,,,743.0,4716561796955522,47455,47455,204.83,0.0,1.0,1.0,0.0,1,0.0,0.0
4725673654161314,,,,,,,,,,1744.6271428571429,0.3773750878003061,7.0,-281.28333333333336,3.6062595145859935,14.0,9.13728944925858,0.0,,,,,,,,743.0,4725673654161314,4755,4755,199.39,0.0,1.0,1.0,0.0,1,0.0,0.0
4727244663135968,,,,,,,,,,3957.134285714285,0.2737250359048505,7.0,-274.01666666666665,3.685667214482826,14.0,8.976693619518661,0.0,,,,,,,,19090.0,4727244663135968,49855,49855,1341.44,0.0,1.0,1.0,0.0,1,0.0,0.0
4734310647841293,,,,,,,,,,1247.125,1.0865389900701343,2.0,-1916.33,2.5216406363433186,6.0,16.035674514745462,0.0,,,,,,,,99475.0,4734310647841293,15064,15064,249.21,0.0,1.0,1.0,0.0,1,0.0,0.0
4740713119940984,,,,,,,,,,3177.467142857143,0.2517215608733064,7.0,-195.0266666666666,3.689828022150298,14.0,8.823866810283658,0.0,,,,,,,,9993.0,4740713119940984,36900,36900,25.08,0.0,1.0,1.0,0.0,1,0.0,0.0
4764202053279782,,,,,,,,,,1311.892857142857,0.8422878156975605,7.0,-46.741666666666674,3.711539564278877,14.0,9.40892261310312,0.0,,,,,,,,2644.0,4764202053279782,7937,7937,43.94,0.0,1.0,1.0,0.0,1,0.0,0.0
4767265376804500,,,,,,,,,,1410.4842857142855,0.3732552474330415,7.0,-127.84833333333336,3.6293216761982032,14.0,8.919246825387665,0.0,,,,,,,,2158.0,4767265376804500,16810,16810,955.19,0.0,1.0,1.0,0.0,1,0.0,0.0
4777065439639721,,,,,,,,,,7621.639999999999,0.2751105455651419,7.0,-488.34,3.645616665725527,14.0,8.775435700037049,0.0,,,,,,,,737.0,4777065439639721,18133,18133,93.19,0.0,1.0,1.0,0.0,1,0.0,0.0
4789911625179723,,,,,,,,,,2623.457142857143,0.5907851359583722,7.0,-702.63,3.70330084412062,14.0,8.675662722658362,0.0,,,,,,,,3285.0,4789911625179723,35983,35983,223.39,0.0,1.0,1.0,0.0,1,0.0,0.0
4800395067176717,,,,,,,,,,4895.284285714285,0.5079391780560111,7.0,-238.88166666666663,3.635105317126657,14.0,8.876667703758672,0.0,,,,,,,,1063.0,4800395067176717,24734,24734,630.24,0.0,1.0,1.0,0.0,1,0.0,0.0
4822367783500458,,,,,,,,,,3246.9814285714288,0.695541212907182,7.0,-67.24666666666667,3.7359791701067646,14.0,9.144460745616197,0.0,,,,,,,,33804.0,4822367783500458,39539,39539,190.69,0.0,1.0,1.0,0.0,1,0.0,0.0
4824023901222438,,,,,,,,,,1755.2628571428572,0.9017702472217756,7.0,-61.27666666666666,3.5977693982475563,14.0,8.330086723893467,0.0,,,,,,,,522.0,4824023901222438,16853,16853,326.89,0.0,1.0,1.0,0.0,1,0.0,0.0
4826655832045236,,,,,,,,,,5885.688571428572,0.3124010128070192,7.0,-473.635,3.6735383040984666,14.0,9.079823392784023,0.0,,,,,,,,1850.0,4826655832045236,2519,2519,224.15,0.0,1.0,1.0,0.0,1,0.0,0.0
4836998673805450,,,,,,,,,,12358.495714285717,0.325121995510269,7.0,-1109.22,3.7132265672098295,14.0,9.081745327742356,0.0,,,,,,,,6469.0,4836998673805450,31250,31250,49.02,0.0,1.0,1.0,0.0,1,0.0,0.0
4839043708100390,,,,,,,,,,3286.262857142857,0.3649756748513654,7.0,-309.3483333333333,3.636459966183234,14.0,9.081941104678863,0.0,,,,,,,,1583.0,4839043708100390,5527,5527,198.32,0.0,1.0,1.0,0.0,1,0.0,0.0
4839615922685395,,,,,,,,,,5515.18,0.3840162451613265,7.0,76.88333333333337,3.694698110813595,14.0,9.10559975360135,0.0,,,,,,,,76.0,4839615922685395,44527,44527,185.92,0.0,1.0,1.0,0.0,1,0.0,0.0
4841313716651064,,,,,,,,,,9829.108571428573,0.3027646145272168,7.0,-196.83666666666676,3.6531563992742657,14.0,8.999153242221077,0.0,,,,,,,,140.0,4841313716651064,324,324,10469.528666666669,5284.89598299297,126.66666666666669,13.066666666666666,0.0,15,0.0,-515.6935714285714
4859525594182537,,,,,,,,,,4078.0457142857135,0.6024959711465643,7.0,-1065.9216666666666,3.644979506870482,14.0,8.541106854585633,0.0,,,,,,,,1228.0,4859525594182537,2901,2901,206.16,0.0,1.0,1.0,0.0,1,0.0,0.0
4873783502705038,,,,,,,,,,8950.054285714285,0.4522241152799034,7.0,-508.1183333333334,3.668361804162112,14.0,8.691916496722131,0.0,,,,,,,,14871.0,4873783502705038,24396,24396,280.54,0.0,1.0,1.0,0.0,1,0.0,0.0
4874006077381178,,,,,,,,,,1050.6842857142858,0.7103498932844763,7.0,-114.14499999999998,3.581611370681129,14.0,8.29809925572487,0.0,,,,,,,,533.0,4874006077381178,23893,23893,31.47,0.0,1.0,1.0,0.0,1,0.0,0.0
4874017206859125,,,,,,,,,,7158.277142857143,0.3805886740543077,7.0,-197.3166666666667,3.705875208543388,14.0,8.837209139475917,0.0,,,,,,,,42817.0,4874017206859125,27720,27720,937.33,0.0,1.0,1.0,0.0,1,0.0,0.0
4878364946692291,,,,,,,,,,1389.0728571428572,0.491914773640234,7.0,-368.9083333333333,3.5569548134187188,14.0,8.43455980211111,0.0,,,,,,,,885.0,4878364946692291,22973,22973,111.16,0.0,1.0,1.0,0.0,1,0.0,0.0
4879265611163287,,,,,,,,,,2334.59,0.4423981166345127,7.0,-117.70499999999998,3.694434910240366,14.0,9.18808820877403,0.0,,,,,,,,419.0,4879265611163287,43758,43758,2190.09,0.0,1.0,1.0,0.0,1,0.0,0.0
4904681492230012,,,,,,,,,,7910.204285714286,0.3150274234672909,7.0,-682.3733333333333,3.705944160033288,14.0,8.899673086607883,0.0,,,,,,,,722.0,4904681492230012,22724,22724,82.21,0.0,1.0,1.0,0.0,1,0.0,0.0
4908846471916297,,,,,,,,,,13143.16857142857,0.2899711510550163,7.0,-615.6116666666666,3.707345342282789,14.0,8.800091540842608,0.0,,,,,,,,5875.0,4908846471916297,24111,24111,100.46,0.0,1.0,1.0,0.0,1,0.0,0.0
4914700582394237,,,,,,,,,,1066.9771428571428,0.4125901280470734,7.0,-82.98333333333333,3.628739438306706,14.0,8.748537749342908,0.0,,,,,,,,4589.0,4914700582394237,25188,25188,870.03,0.0,1.0,1.0,0.0,1,0.0,0.0
4917187576956394,,,,,,,,,,2748.2485714285717,0.2777842235369042,7.0,20.828333333333376,3.6403878370806178,14.0,8.627101445585268,0.0,,,,,,,,1165.0,4917187576956394,6213,6213,448.06,0.0,1.0,1.0,0.0,1,0.0,0.0
4922710831011201,,,,,,,,,,4037.711428571429,0.760328636717338,7.0,-1488.1750000000002,3.636300309918521,14.0,9.126258672471556,0.0,,,,,,,,1472.0,4922710831011201,26035,26035,1340.8,0.0,1.0,1.0,0.0,1,0.0,0.0
4926376199189801,,,,,,,,,,6309.5485714285705,0.3958141428171662,7.0,101.6316666666666,3.733121399536613,14.0,9.059743641095718,0.0,,,,,,,,4726.0,4926376199189801,18225,18225,109.54,0.0,1.0,1.0,0.0,1,0.0,0.0
4933461930348832,,,,,,,,,,3417.0457142857144,1.0433421513963317,7.0,-193.735,3.699892706222135,14.0,8.99194215626915,0.0,,,,,,,,1022298.0,4933461930348832,5517,5517,82.88,0.0,1.0,1.0,0.0,1,0.0,0.0
4935858973307492,,,,,,,,,,6808.421428571429,0.3287528719806797,7.0,-115.1916666666666,3.6349783197403416,14.0,9.09980631936198,0.0,,,,,,,,1841.0,4935858973307492,9358,9358,2103.4,0.0,1.0,1.0,0.0,1,0.0,0.0
4939976756738216,,,,,,,,,,12485.012857142856,0.2155717705147395,7.0,-973.4516666666664,3.7097574111332094,14.0,8.865741050632288,0.0,,,,,,,,18128.0,4939976756738216,39317,39317,75.92,0.0,1.0,1.0,0.0,1,0.0,0.0
4951647200979051,,,,,,,,,,5036.075714285714,0.3086163903619165,7.0,-297.7483333333334,3.653809138339371,14.0,8.591642114732435,0.0,,,,,,,,324.0,4951647200979051,5119,5119,2075.62,0.0,1.0,1.0,0.0,1,0.0,0.0
4952583804639909,,,,,,,,,,3715.6357142857146,0.440638655776779,7.0,-525.6999999999999,3.688517667331528,14.0,9.37108507402427,0.0,,,,,,,,75903.0,4952583804639909,9826,9826,71.68,0.0,1.0,1.0,0.0,1,0.0,0.0
4961003488432306,,,,,,,,,,2972.14,0.3379710355819538,7.0,-191.515,3.643924094347996,14.0,8.828742548665332,0.0,,,,,,,,1606.0,4961003488432306,4532,4532,11.52,0.0,1.0,1.0,0.0,1,0.0,0.0
4969856774088583,,,,,,,,,,3508.9814285714283,0.6575681661757493,7.0,-1139.6933333333334,3.7095841230159015,14.0,9.12787700681116,0.0,,,,,,,,137067.0,4969856774088583,35453,35453,199.48,0.0,1.0,1.0,0.0,1,0.0,0.0
4972228199573984,,,,,,,,,,1496.4771428571428,0.4237741338530196,7.0,-186.1383333333333,3.651155111472987,14.0,9.386786013485724,0.0,,,,,,,,861.0,4972228199573984,5053,5053,269.91,0.0,1.0,1.0,0.0,1,0.0,0.0
4979422371139333,,,,,,,,,,6302.012857142857,0.4026779072164562,7.0,-1276.1483333333333,3.658844632461478,14.0,9.000880871256426,0.0,,,,,,,,73.0,4979422371139333,1591,1591,2704.69,0.0,1.0,1.0,0.0,1,0.0,0.0
4986925034905735,,,,,,,,,,1532.3828571428571,0.4318562139322539,7.0,-156.13166666666666,3.616028523430369,14.0,8.708599645879225,0.0,,,,,,,,13061.0,4986925034905735,6454,6454,119.33,0.0,1.0,1.0,0.0,1,0.0,0.0
4996263498048679,,,,,,,,,,3241.871428571429,0.6683321673703474,7.0,-72.51500000000003,3.685103575591687,14.0,8.873812979287523,0.0,,,,,,,,1930.0,4996263498048679,43445,43445,72.34,0.0,1.0,1.0,0.0,1,0.0,0.0
4997733566924489,,,,,,,,,,8784.214285714286,0.2757817868921074,7.0,-97.87666666666672,3.697105385836923,14.0,8.9480775568779,0.0,,,,,,,,753116.0,4997733566924489,2298,2298,147.1,0.0,1.0,1.0,0.0,1,0.0,0.0
4998109455173950,,,,,,,,,,9690.538571428571,0.3626077616645468,7.0,-507.17666666666656,3.6830631522234607,14.0,9.039608007985882,0.0,,,,,,,,545147.0,4998109455173950,17618,17618,63.45,0.0,1.0,1.0,0.0,1,0.0,0.0
5104807169438134,,,,,,,,,,4095.2257142857143,0.4283345312795028,7.0,-241.935,3.65903829070534,14.0,8.558231699056014,0.0,,,,,,,,3255.0,5104807169438134,24673,24673,94.15,0.0,1.0,1.0,0.0,1,0.0,0.0
5127412150261034,,,,,,,,,,1246.7571428571428,0.2838315050485914,7.0,38.09666666666666,3.665544401779967,14.0,8.942989561897726,0.0,,,,,,,,601723.0,5127412150261034,40815,40815,78.02,0.0,1.0,1.0,0.0,1,0.0,0.0
5130484058948421,,,,,,,,,,5286.424285714286,0.3935614750997198,7.0,-461.79,3.684385998274173,14.0,8.735895297340017,0.0,,,,,,,,349.0,5130484058948421,3896,3896,65.77,0.0,1.0,1.0,0.0,1,0.0,0.0
5144043920225212,,,,,,,,,,7068.08,0.0,1.0,0.0,2.246439344671016,5.0,0.5163977794943223,0.0,,,,,,,,13021.0,5144043920225212,8434,8434,165.62,0.0,1.0,1.0,0.0,1,0.0,0.0
5152054598359927,,,,,,,,,,4458.85,0.5299102765390223,7.0,7.6716666666667,3.740212939551843,14.0,8.554474040175608,0.0,,,,,,,,55581.0,5152054598359927,31407,31407,153.39,0.0,1.0,1.0,0.0,1,0.0,0.0
5154903938030655,,,,,,,,,,2025.9985714285715,0.4925931452967407,7.0,40.62166666666665,3.58394290094706,14.0,9.115334020517508,0.0,,,,,,,,5216.0,5154903938030655,17969,17969,834.91,0.0,1.0,1.0,0.0,1,0.0,0.0
5289285402893489,,,,,,,,,,1183.68,0.4863081537505889,7.0,-53.16,3.5932206776837448,14.0,9.37564291797126,0.0,,,,,,,,1530.0,5289285402893489,44663,44663,196.12,0.0,1.0,1.0,0.0,1,0.0,0.0
5301645381939419,,,,,,,,,,4175.17,0.0,1.0,0.0,1.867633890971212,4.0,0.504524979109513,0.0,,,,,,,,389246.0,5301645381939419,17761,17761,24.08,0.0,1.0,1.0,0.0,1,0.0,0.0
5359543825610251,,,,,,,,,,5519.532857142856,0.4061302141697626,7.0,-287.3699999999999,3.715710694010116,14.0,8.888595965469698,0.0,,,,,,,,18182.0,5359543825610251,12989,12989,59.02,0.0,1.0,1.0,0.0,1,0.0,0.0
